Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1764873538174,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.105262756347656,47.36842346191406,35,47.36842346191406,42.85714340209961,52.38095474243164,31.57894515991211,60.000003814697266,61.904762268066406,52.6315803527832,57.142860412597656,50,40,57.142860412597656,42.85714340209961,52.38095474243164,35,47.36842346191406,36.842105865478516,0,27433.12548828125,23492.525451660156,0,33410265088,0,4178997248,0
199,1764873538374,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.105262756347656,47.36842346191406,35,47.36842346191406,42.85714340209961,52.38095474243164,31.57894515991211,60.000003814697266,61.904762268066406,52.6315803527832,57.142860412597656,50,40,57.142860412597656,42.85714340209961,52.38095474243164,35,47.36842346191406,36.842105865478516,0,27437.97882080078,23497.08056640625,0,33410265088,0,4178890752,0
199,1764873538575,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,35.897438049316406,27.5,39.47368621826172,26.829269409179688,38.46154022216797,26.829269409179688,35.897438049316406,24.390243530273438,46.153846740722656,39.47368621826172,41.02564239501953,42.105262756347656,35.897438049316406,27.5,38.46154022216797,30.76923179626465,38.46154022216797,28.205129623413086,43.90243911743164,29.268291473388672,0,27441.479736328125,23500.29022216797,0,33410265088,0,4184764416,0
199,1764873538775,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,35,52.38095474243164,22.22222328186035,45,30.000001907348633,47.619049072265625,31.57894515991211,52.6315803527832,55,55,50,47.36842346191406,35,52.6315803527832,31.57894515991211,47.619049072265625,30.000001907348633,45,30.000001907348633,0,27445.286987304688,23503.802795410156,0,33410265088,0,4184764416,0
199,1764873538975,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,45,47.36842346191406,45,55,36.842105865478516,50,38.095237731933594,57.894737243652344,60.000003814697266,52.6315803527832,55.55555725097656,47.36842346191406,40,54.54545593261719,38.095237731933594,52.6315803527832,35,47.36842346191406,40,0,27450.58660888672,23508.803466796875,0,33410265088,0,4183113728,0
199,1764873539175,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,45,47.36842346191406,45,55,36.842105865478516,50,38.095237731933594,57.894737243652344,60.000003814697266,52.6315803527832,55.55555725097656,47.36842346191406,40,54.54545593261719,38.095237731933594,52.6315803527832,35,47.36842346191406,40,0,27453.82391357422,23511.749572753906,0,33410265088,0,4186734592,0
199,1764873539375,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.5,52.499996185302734,35.897438049316406,52.6315803527832,32.5,53.658538818359375,33.333335876464844,64.10256958007813,58.974361419677734,60.52631759643555,56.41025924682617,51.219512939453125,38.46154022216797,50,38.46154022216797,52.6315803527832,38.46154022216797,55,36.842105865478516,0,27457.82635498047,23515.453857421875,0,33410265088,0,4186734592,0
199,1764873539575,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,36.842105865478516,30.000001907348633,38.88888931274414,27.272727966308594,38.095237731933594,16.666667938232422,40,30.000001907348633,52.38095474243164,50,47.619049072265625,45,38.88888931274414,38.095237731933594,47.619049072265625,25,42.85714340209961,28.571430206298828,45.45454788208008,23.809524536132813,0,27462.91278076172,23520.245544433594,0,33410265088,0,4186988544,0
199,1764873539775,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,35,47.619049072265625,36.842105865478516,50,30.000001907348633,44.4444465637207,35,52.6315803527832,57.894737243652344,50,60.000003814697266,42.105262756347656,31.57894515991211,57.142860412597656,26.3157901763916,47.36842346191406,33.333335876464844,44.4444465637207,30.000001907348633,0,27466.521484375,23523.559448242188,0,33410265088,0,4187529216,0
199,1764873539975,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.05882263183594,36.842105865478516,47.36842346191406,35,50,31.57894515991211,52.38095474243164,31.57894515991211,61.904762268066406,60.000003814697266,57.894737243652344,55,50,36.842105865478516,52.38095474243164,35,45,35,50,27.77777862548828,0,27471.623779296875,23528.362060546875,0,33410265088,0,4183891968,0
199,1764873540175,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.05882263183594,36.842105865478516,47.36842346191406,35,50,31.57894515991211,52.38095474243164,31.57894515991211,61.904762268066406,60.000003814697266,57.894737243652344,55,50,36.842105865478516,52.38095474243164,35,45,35,50,27.77777862548828,0,27475.0537109375,23531.500732421875,0,33410265088,0,4189532160,0
199,1764873540375,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,43.589744567871094,39.02438735961914,48.71794891357422,31.707317352294922,46.34146499633789,30.952381134033203,47.619049072265625,35,54.05405044555664,48.71794891357422,53.84615707397461,45.945945739746094,47.5,30.76923179626465,47.36842346191406,31.57894515991211,50,26.3157901763916,47.5,29.268291473388672,0,27478.37890625,23534.531188964844,0,33410265088,0,4189794304,0
199,1764873540576,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.105262756347656,47.36842346191406,36.842105865478516,47.05882263183594,40,57.142860412597656,35,65,66.66667175292969,57.894737243652344,63.6363639831543,50,47.619049072265625,52.6315803527832,36.842105865478516,55,42.85714340209961,55,47.619049072265625,0,27482.772399902344,23538.625122070313,0,33410265088,0,4190023680,0
200,1764873540775,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.105262756347656,47.36842346191406,36.842105865478516,47.05882263183594,40,57.142860412597656,35,65,66.66667175292969,57.894737243652344,63.6363639831543,50,47.619049072265625,52.6315803527832,36.842105865478516,55,42.85714340209961,55,47.619049072265625,0,27486.618591308594,23542.18017578125,0,33410265088,0,4192514048,0
199,1764873540976,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.6315803527832,41.02564239501953,53.84615707397461,37.5,52.499996185302734,32.5,53.84615707397461,35,62.5,57.894737243652344,58.974361419677734,60.52631759643555,51.28205490112305,42.5,50,37.5,53.658538818359375,45,50,38.46154022216797,0,27489.953979492188,23545.21844482422,0,33410265088,0,4186664960,0
199,1764873541176,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,54.54545593261719,40,50,36.842105865478516,52.6315803527832,35,52.6315803527832,31.57894515991211,63.15789031982422,63.15789031982422,63.15789031982422,57.894737243652344,52.6315803527832,33.333335876464844,52.6315803527832,35,52.6315803527832,40,52.38095474243164,38.095237731933594,0,27493.848388671875,23548.817260742188,0,33410265088,0,4186664960,0
199,1764873541376,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,54.54545593261719,40,50,36.842105865478516,52.6315803527832,35,52.6315803527832,31.57894515991211,63.15789031982422,63.15789031982422,63.15789031982422,57.894737243652344,52.6315803527832,33.333335876464844,52.6315803527832,35,52.6315803527832,40,52.38095474243164,38.095237731933594,0,27498.0263671875,23552.70166015625,0,33410265088,0,4186923008,0
199,1764873541576,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,39.02438735961914,50,38.095237731933594,55,35,50,33.333335876464844,60.52631759643555,58.974361419677734,60.000003814697266,60.000003814697266,52.38095474243164,35.897438049316406,47.5,35.897438049316406,50,43.589744567871094,50,40,0,27503.286682128906,23557.6611328125,0,33410265088,0,4187181056,0
199,1764873541776,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,35,22.22222328186035,42.105262756347656,23.809524536132813,42.85714340209961,20,52.38095474243164,16.666667938232422,45,42.105262756347656,38.88888931274414,36.842105865478516,36.842105865478516,25,33.333335876464844,28.571430206298828,31.57894515991211,27.272727966308594,36.842105865478516,25,0,27507.494262695313,23561.57598876953,0,33410265088,0,4182847488,0
199,1764873541976,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,38.095237731933594,50,26.3157901763916,42.105262756347656,30.000001907348633,42.105262756347656,36.3636360168457,55.55555725097656,57.142860412597656,50,50,42.105262756347656,35,57.142860412597656,26.3157901763916,47.619049072265625,27.77777862548828,52.38095474243164,26.3157901763916,0,27511.479431152344,23565.267578125,0,33410265088,0,4181504000,0
199,1764873542176,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,36.842105865478516,52.38095474243164,35,47.36842346191406,35,50,33.333335876464844,52.6315803527832,55,55,59.09090805053711,52.38095474243164,40,50,47.619049072265625,47.36842346191406,35,50,36.842105865478516,0,27515.988403320313,23569.478759765625,0,33410265088,0,4179472384,0
199,1764873542376,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,35,47.619049072265625,38.88888931274414,30.000001907348633,42.105262756347656,25,45,28.571430206298828,52.38095474243164,47.36842346191406,52.38095474243164,42.105262756347656,33.333335876464844,38.095237731933594,40,33.333335876464844,42.105262756347656,33.333335876464844,38.88888931274414,28.571430206298828,0,27519.132263183594,23572.3310546875,0,33410265088,0,4181413888,0
199,1764873542576,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.6315803527832,40,57.142860412597656,40,52.38095474243164,40,55,35,66.66667175292969,63.15789031982422,65,61.11111068725586,57.142860412597656,42.105262756347656,50,36.842105865478516,52.6315803527832,38.095237731933594,52.6315803527832,30.000001907348633,0,27522.539978027344,23575.44403076172,0,33410265088,0,4181413888,0
199,1764873542777,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40,45,38.095237731933594,47.36842346191406,27.77777862548828,50,31.57894515991211,55,55,50,50,50,31.57894515991211,52.38095474243164,33.333335876464844,47.36842346191406,40,50,31.57894515991211,0,27526.7578125,23579.364318847656,0,33410265088,0,4181413888,0
199,1764873542976,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40,45,38.095237731933594,47.36842346191406,27.77777862548828,50,31.57894515991211,55,55,50,50,50,31.57894515991211,52.38095474243164,33.333335876464844,47.36842346191406,40,50,31.57894515991211,0,27531.051696777344,23583.36114501953,0,33410265088,0,4175556608,0
199,1764873543176,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,47.5,55,40,52.6315803527832,42.5,52.6315803527832,34.21052551269531,65.78947448730469,65,63.15789031982422,61.5384635925293,52.6315803527832,46.34146499633789,57.5,45,61.5384635925293,38.46154022216797,58.536582946777344,41.02564239501953,0,27534.92059326172,23586.933532714844,0,33410265088,0,4175556608,0
199,1764873543376,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,40,26.3157901763916,38.88888931274414,25,40,35,47.619049072265625,30.000001907348633,47.36842346191406,47.36842346191406,47.619049072265625,45,38.095237731933594,31.57894515991211,33.333335876464844,26.3157901763916,40.90909194946289,38.88888931274414,40,25,0,27539.950134277344,23591.667419433594,0,33410265088,0,4176818176,0
199,1764873543577,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,42.85714340209961,50,38.095237731933594,42.105262756347656,26.3157901763916,47.619049072265625,33.333335876464844,60.000003814697266,55,57.894737243652344,50,41.17647171020508,31.57894515991211,47.619049072265625,38.095237731933594,45,43.4782600402832,44.4444465637207,31.57894515991211,0,27544.151000976563,23595.57257080078,0,33410265088,0,4177072128,0
199,1764873543777,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,42.85714340209961,50,38.095237731933594,42.105262756347656,26.3157901763916,47.619049072265625,33.333335876464844,60.000003814697266,55,57.894737243652344,50,41.17647171020508,31.57894515991211,47.619049072265625,38.095237731933594,45,43.4782600402832,44.4444465637207,31.57894515991211,0,27549.607421875,23600.73193359375,0,33410265088,0,4177072128,0
199,1764873543977,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,37.5,47.5,32.5,45,32.5,48.71794891357422,30.76923179626465,55.26315689086914,52.6315803527832,53.84615707397461,51.28205490112305,47.619049072265625,36.585365295410156,44.73684310913086,32.5,45,33.333335876464844,43.589744567871094,40.476192474365234,0,27552.891357421875,23603.723266601563,0,33410265088,0,4182261760,0
199,1764873544177,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,37.5,47.5,32.5,45,32.5,48.71794891357422,30.76923179626465,55.26315689086914,52.6315803527832,53.84615707397461,51.28205490112305,47.619049072265625,36.585365295410156,44.73684310913086,32.5,45,33.333335876464844,43.589744567871094,40.476192474365234,0,27556.117126464844,23606.654846191406,0,33410265088,0,4182261760,0
199,1764873544377,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,53.658538818359375,46.34146499633789,53.84615707397461,40.476192474365234,53.84615707397461,37.5,56.09756088256836,35,63.414634704589844,65,60.52631759643555,60.000003814697266,53.84615707397461,41.02564239501953,54.761905670166016,41.46341323852539,54.05405044555664,35.135135650634766,52.6315803527832,35.135135650634766,0,27561.581970214844,23611.820861816406,0,33410265088,0,4182261760,0
199,1764873544577,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,53.658538818359375,46.34146499633789,53.84615707397461,40.476192474365234,53.84615707397461,37.5,56.09756088256836,35,63.414634704589844,65,60.52631759643555,60.000003814697266,53.84615707397461,41.02564239501953,54.761905670166016,41.46341323852539,54.05405044555664,35.135135650634766,52.6315803527832,35.135135650634766,0,27565.211059570313,23615.15740966797,0,33410265088,0,4187680768,0
199,1764873544777,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.351348876953125,42.105262756347656,52.499996185302734,35.897438049316406,48.71794891357422,39.02438735961914,55.26315689086914,41.46341323852539,63.15789031982422,59.4594612121582,60.000003814697266,60.52631759643555,53.658538818359375,41.46341323852539,51.28205490112305,36.842105865478516,53.658538818359375,39.47368621826172,52.499996185302734,37.5,0,27569.501037597656,23619.1484375,0,33410265088,0,4187910144,0
199,1764873544977,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,40,27.77777862548828,38.88888931274414,22.22222328186035,50,21.052631378173828,47.36842346191406,28.571430206298828,55,52.38095474243164,57.142860412597656,47.36842346191406,45.45454788208008,27.77777862548828,47.36842346191406,36.3636360168457,38.88888931274414,30.000001907348633,45,26.3157901763916,0,27572.762756347656,23622.1181640625,0,33410265088,0,4190724096,0
199,1764873545177,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40,52.38095474243164,35,57.142860412597656,40,50,35,57.894737243652344,57.894737243652344,57.894737243652344,60.000003814697266,47.36842346191406,38.095237731933594,45,31.57894515991211,47.36842346191406,33.333335876464844,45,35,0,27577.04345703125,23626.103515625,0,33410265088,0,4189376512,0
199,1764873545377,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,45,52.38095474243164,35,52.38095474243164,31.57894515991211,52.38095474243164,30.000001907348633,60.000003814697266,55,52.6315803527832,50,44.4444465637207,42.85714340209961,55,36.842105865478516,50,31.57894515991211,50,30.000001907348633,0,27581.482788085938,23630.246520996094,0,33410265088,0,4189454336,0
199,1764873545578,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,27.77777862548828,28.571430206298828,36.842105865478516,20,35,25,30.000001907348633,25,45,38.88888931274414,42.85714340209961,36.842105865478516,38.095237731933594,21.052631378173828,45.45454788208008,28.571430206298828,40,31.57894515991211,38.095237731933594,25,0,27585.077270507813,23633.550170898438,0,33410265088,0,4187758592,0
199,1764873545777,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,27.77777862548828,28.571430206298828,36.842105865478516,20,35,25,30.000001907348633,25,45,38.88888931274414,42.85714340209961,36.842105865478516,38.095237731933594,21.052631378173828,45.45454788208008,28.571430206298828,40,31.57894515991211,38.095237731933594,25,0,27588.715759277344,23636.89324951172,0,33410265088,0,4186378240,0
199,1764873545977,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.219512939453125,43.589744567871094,50,42.85714340209961,55,40,55,31.57894515991211,61.5384635925293,62.5,56.75675964355469,62.5,52.6315803527832,41.02564239501953,52.6315803527832,42.5,52.499996185302734,37.5,53.84615707397461,38.46154022216797,0,27593.423278808594,23641.30291748047,0,33410265088,0,4186456064,0
199,1764873546178,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,36.842105865478516,26.3157901763916,45.45454788208008,21.052631378173828,40,20,40,33.333335876464844,47.36842346191406,47.619049072265625,40,36.842105865478516,42.85714340209961,28.571430206298828,38.095237731933594,22.22222328186035,50,26.3157901763916,40,25,0,27596.85809326172,23644.428283691406,0,33410265088,0,4188315648,0
199,1764873546378,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.85714340209961,44.4444465637207,40,56.52173614501953,35,52.6315803527832,30.000001907348633,61.904762268066406,63.15789031982422,65,57.894737243652344,55,45,52.6315803527832,45.45454788208008,52.6315803527832,47.619049072265625,50,33.333335876464844,0,27600.20391845703,23647.49737548828,0,33410265088,0,4188315648,0
199,1764873546578,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,31.57894515991211,54.54545593261719,33.333335876464844,47.36842346191406,26.3157901763916,52.38095474243164,26.3157901763916,60.000003814697266,55,55,55,47.36842346191406,30.000001907348633,52.38095474243164,36.842105865478516,44.4444465637207,35,47.36842346191406,30.000001907348633,0,27605.212768554688,23652.20684814453,0,33410265088,0,4188569600,0
199,1764873546778,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,31.57894515991211,54.54545593261719,33.333335876464844,47.36842346191406,26.3157901763916,52.38095474243164,26.3157901763916,60.000003814697266,55,55,55,47.36842346191406,30.000001907348633,52.38095474243164,36.842105865478516,44.4444465637207,35,47.36842346191406,30.000001907348633,0,27609.75946044922,23656.458374023438,0,33410265088,0,4188471296,0
199,1764873546978,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,35.897438049316406,46.153846740722656,32.5,44.73684310913086,35,46.153846740722656,39.02438735961914,54.05405044555664,55.26315689086914,52.6315803527832,53.658538818359375,43.24324417114258,37.5,50,36.585365295410156,50,35,46.153846740722656,32.5,0,27614.384033203125,23660.78533935547,0,33410265088,0,4186644480,0
199,1764873547178,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,31.57894515991211,31.57894515991211,36.842105865478516,25,42.105262756347656,20,45,21.052631378173828,50,50,47.619049072265625,42.105262756347656,45,30.000001907348633,45,26.3157901763916,40,30.000001907348633,40,26.3157901763916,0,27617.74200439453,23663.850952148438,0,33410265088,0,4182908928,0
199,1764873547378,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,36.842105865478516,57.142860412597656,36.842105865478516,55,35,44.4444465637207,35,65,60.000003814697266,57.142860412597656,52.6315803527832,55,36.842105865478516,50,42.85714340209961,50,38.095237731933594,55,30.000001907348633,0,27621.15118408203,23666.965759277344,0,33410265088,0,4182872064,0
199,1764873547578,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,42.105262756347656,47.36842346191406,30.000001907348633,42.105262756347656,31.57894515991211,50,30.000001907348633,55,52.38095474243164,50,50,45,33.333335876464844,50,30.000001907348633,50,29.411766052246094,38.88888931274414,31.57894515991211,0,27625.70831298828,23671.22509765625,0,33410265088,0,4182872064,0
199,1764873547778,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40.90909194946289,45,30.000001907348633,47.619049072265625,33.333335876464844,47.36842346191406,30.000001907348633,52.6315803527832,52.6315803527832,47.36842346191406,50,45,38.095237731933594,52.38095474243164,31.57894515991211,50,36.3636360168457,50,47.619049072265625,0,27629.0390625,23674.263732910156,0,33410265088,0,4178649088,0
199,1764873547978,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40.90909194946289,45,30.000001907348633,47.619049072265625,33.333335876464844,47.36842346191406,30.000001907348633,52.6315803527832,52.6315803527832,47.36842346191406,50,45,38.095237731933594,52.38095474243164,31.57894515991211,50,36.3636360168457,50,47.619049072265625,0,27633.158264160156,23678.085388183594,0,33410265088,0,4177973248,0
199,1764873548178,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,40,47.36842346191406,35,51.219512939453125,36.585365295410156,52.499996185302734,36.585365295410156,57.894737243652344,55.26315689086914,56.41025924682617,54.761905670166016,51.28205490112305,37.5,45.945945739746094,37.5,53.84615707397461,37.5,52.38095474243164,37.5,0,27637.344482421875,23681.976623535156,0,33410265088,0,4178202624,0
199,1764873548378,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,40,47.36842346191406,35,51.219512939453125,36.585365295410156,52.499996185302734,36.585365295410156,57.894737243652344,55.26315689086914,56.41025924682617,54.761905670166016,51.28205490112305,37.5,45.945945739746094,37.5,53.84615707397461,37.5,52.38095474243164,37.5,0,27641.659606933594,23685.996215820313,0,33410265088,0,4174798848,0
199,1764873548578,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,37.5,50,32.5,46.153846740722656,33.333335876464844,48.780487060546875,29.7297306060791,55.26315689086914,56.41025924682617,53.658538818359375,52.6315803527832,48.780487060546875,31.57894515991211,50,41.46341323852539,47.5,35.897438049316406,45.945945739746094,33.333335876464844,0,27646.561584472656,23690.600341796875,0,33410265088,0,4174798848,0
199,1764873548779,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.85714340209961,42.85714340209961,40,33.333335876464844,45,35,42.105262756347656,30.000001907348633,50,47.619049072265625,50,47.619049072265625,40,31.81818199157715,36.842105865478516,26.3157901763916,45,26.3157901763916,40,30.000001907348633,0,27649.866821289063,23693.61297607422,0,33410265088,0,4174798848,0
199,1764873548979,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.85714340209961,42.85714340209961,40,33.333335876464844,45,35,42.105262756347656,30.000001907348633,50,47.619049072265625,50,47.619049072265625,40,31.81818199157715,36.842105865478516,26.3157901763916,45,26.3157901763916,40,30.000001907348633,0,27653.76513671875,23697.21563720703,0,33410265088,0,4172763136,0
199,1764873549179,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.85714340209961,55,33.333335876464844,52.6315803527832,33.333335876464844,52.6315803527832,31.57894515991211,65,61.11111068725586,57.894737243652344,61.904762268066406,50,36.842105865478516,50,40,52.6315803527832,36.842105865478516,47.36842346191406,36.842105865478516,0,27657.931030273438,23701.083862304688,0,33410265088,0,4170436608,0
199,1764873549379,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.85714340209961,55,33.333335876464844,52.6315803527832,33.333335876464844,52.6315803527832,31.57894515991211,65,61.11111068725586,57.894737243652344,61.904762268066406,50,36.842105865478516,50,40,52.6315803527832,36.842105865478516,47.36842346191406,36.842105865478516,0,27661.34014892578,23704.201782226563,0,33410265088,0,4176543744,0
199,1764873549579,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,36.842105865478516,47.36842346191406,31.57894515991211,52.38095474243164,33.333335876464844,52.6315803527832,36.842105865478516,60.000003814697266,61.904762268066406,55,52.6315803527832,52.38095474243164,35,52.6315803527832,29.411766052246094,50,38.095237731933594,52.38095474243164,38.095237731933594,0,27665.435424804688,23708.000854492188,0,33410265088,0,4176773120,0
199,1764873549779,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,36.842105865478516,47.36842346191406,31.57894515991211,52.38095474243164,33.333335876464844,52.6315803527832,36.842105865478516,60.000003814697266,61.904762268066406,55,52.6315803527832,52.38095474243164,35,52.6315803527832,29.411766052246094,50,38.095237731933594,52.38095474243164,38.095237731933594,0,27669.02423095703,23711.293579101563,0,33410265088,0,4177518592,0
199,1764873549979,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,48.71794891357422,43.90243911743164,52.499996185302734,37.5,48.71794891357422,34.21052551269531,52.499996185302734,35,58.974361419677734,55.26315689086914,52.6315803527832,57.5,50,34.21052551269531,51.28205490112305,35.897438049316406,47.5,37.5,51.219512939453125,37.5,0,27673.56268310547,23715.53759765625,0,33410265088,0,4175159296,0
199,1764873550179,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.105262756347656,52.6315803527832,40.90909194946289,52.6315803527832,38.095237731933594,52.38095474243164,31.57894515991211,65,63.15789031982422,63.15789031982422,60.000003814697266,47.36842346191406,40,55,38.095237731933594,57.142860412597656,40,52.6315803527832,36.842105865478516,0,27677.29638671875,23718.974975585938,0,33410265088,0,4175159296,0
199,1764873550379,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,30.000001907348633,30.000001907348633,31.57894515991211,11.111111640930176,33.333335876464844,19.047618865966797,33.333335876464844,19.047618865966797,45,38.095237731933594,40.90909194946289,40,35,15.789472579956055,30.000001907348633,20,31.57894515991211,20,35,15.000000953674316,0,27680.817016601563,23722.203735351563,0,33410265088,0,4182097920,0
199,1764873550579,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,57.894737243652344,52.38095474243164,52.6315803527832,42.85714340209961,57.894737243652344,38.88888931274414,57.142860412597656,33.333335876464844,73.68421173095703,73.68421173095703,73.68421173095703,66.66667175292969,55,45,57.142860412597656,44.4444465637207,57.894737243652344,36.842105865478516,60.000003814697266,42.85714340209961,0,27684.774963378906,23725.865173339844,0,33410265088,0,4179693568,0
199,1764873550779,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,35,52.6315803527832,22.22222328186035,44.4444465637207,31.57894515991211,47.36842346191406,31.57894515991211,60.000003814697266,60.000003814697266,55.55555725097656,60.000003814697266,47.36842346191406,38.095237731933594,55,33.333335876464844,44.4444465637207,35,47.36842346191406,40.90909194946289,0,27688.81817626953,23729.612243652344,0,33410265088,0,4179693568,0
